"","id","bin","taxon","NA","NA.1","ns","ofdeg","r","q","rms","gc","length"
"342","contig21357",11,"Streptococcus gallolyticus UCN34","Reverse",2201,0,-0.0780729802175685,-0.999971785370308,175.781709616481,0.295640859079158,0.37074057246706,2201
"343","contig21376",21,"Bacillus halodurans C-125","Forward",2323,0,-0.067952049641208,-0.999986189524643,165.802731134589,0.190105789596154,0.433491175204477,2323
"344","contig21378",41,"Fake Bacteria","Reverse",2889,0,-0.0763864297431698,-0.999971953361007,224.307305665836,0.330680507778819,0.659743856005538,2889
"345","contig2144",11,"Streptococcus gallolyticus UCN34","Reverse",2862,0,-0.0783317422656645,-0.99997923913709,230.922054586384,0.288937286437754,0.365828092243187,2862
"346","contig21513",21,"Bacillus halodurans C-125","Forward",2376,0,-0.06843810840553,-0.999967420590347,171.210992580396,0.300754859372603,0.437289562289562,2376
"347","contig21515",21,"Bacillus halodurans C-125","Forward",2529,0,-0.0677787411476597,-0.999970206963956,179.113499519705,0.26474398304591,0.463028865164096,2529
"348","contig21595",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2414,0,-0.0725505039730796,-0.999573472516685,181.059917930026,1.0233457425139,0.584507042253521,2414
"349","contig21606",32,"Granulibacter bethesdensis CGDNIH1","Forward",2478,0,-0.0764099599453034,-0.999913340511099,194.819477711319,0.571241581306868,0.608151735270379,2478
"350","contig21635",11,"Streptococcus gallolyticus UCN34","Forward",2933,0,-0.0759058118257191,-0.999889960846505,228.284154113922,0.660652872303597,0.387657688373679,2933
"351","contig21687",61,"Thiobacillus denitrificans ATCC 25259","Forward",2432,0,-0.0882932613785826,-0.999954649381578,216.998164171117,0.409042155439975,0.669407894736842,2432
"352","contig21699",31,"Pelotomaculum thermopropionicum SI","Reverse",2761,0,-0.070173706952702,-0.999987501180654,202.254069178749,0.221879264263882,0.534588917059037,2761
"353","contig21741",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2029,0,-0.0741984245561306,-0.999970556609675,154.719196161355,0.231174120568508,0.603252833908329,2029
"354","contig21763",33,"Prochlorococcus marinus MIT9303","Reverse",2182,0,-0.0744890539308794,-0.999988819673428,165.64376943765,0.153727507941817,0.581576535288726,2182
"355","contig21804",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2750,0,-0.0708073829753452,-0.999988465430231,199.103977048401,0.187051281447288,0.581090909090909,2750
"356","contig21832",41,"Fake Bacteria","Forward",2572,0,-0.07781578299709,-0.999947789442441,207.82994489462,0.409075993038267,0.667573872472784,2572
"357","contig21920",41,"Fake Bacteria","Reverse",2776,0,-0.0761752591307155,-0.99999281419728,216.73829019066,0.183679474690359,0.661743515850144,2776
"358","contig21926",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2032,0,-0.0875464374963453,-0.999889753370655,181.195144718231,0.528392152838333,0.668307086614173,2032
"359","contig221",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2835,0,-0.0720431770289617,-0.999959811296135,208.913718282061,0.366231794628184,0.582716049382716,2835
"360","contig22104",21,"Bacillus halodurans C-125","Forward",2486,0,-0.0681012881268092,-0.999973714926033,174.940577754124,0.281258720509722,0.4597747385358,2486
"361","contig22126",61,"Thiobacillus denitrificans ATCC 25259","Forward",2290,0,-0.090050146311235,-0.999819499799281,208.787318928597,0.783722909494081,0.675982532751092,2290
"362","contig22151",32,"Granulibacter bethesdensis CGDNIH1","Forward",2002,0,-0.0770462922741225,-0.999930053786649,158.589682238828,0.364919247255035,0.607392607392607,2002
"363","contig22176",21,"Bacillus halodurans C-125","Forward",2054,0,-0.0684535667417169,-0.99993675719331,146.071030206826,0.316266125382342,0.441090555014606,2054
"364","contig22191",21,"Bacillus halodurans C-125","Forward",2272,0,-0.069751339002542,-0.999966284762947,164.469665711013,0.26028990874942,0.466549295774648,2272
"365","contig22305",22,"Desulfitobacterium hafniense Y51","Forward",2640,0,-0.0680486913725251,-0.999992906737142,187.070337728389,0.135329985604338,0.472727272727273,2640
"366","contig22380",31,"Pelotomaculum thermopropionicum SI","Forward",2569,0,-0.0722736506439796,-0.999966041506987,192.396174341272,0.306156422697561,0.564811210587777,2569
"367","contig22393",22,"Desulfitobacterium hafniense Y51","Reverse",2302,0,-0.0677861876592819,-0.999936214384651,165.972594369206,0.35253373926518,0.442224152910513,2302
"368","contig22412",33,"Prochlorococcus marinus MIT9303","Forward",2520,0,-0.0701498169940142,-0.999980551041069,182.773966397277,0.220509137861892,0.555952380952381,2520
"369","contig22432",41,"Fake Bacteria","Reverse",2697,0,-0.0761033107889853,-0.999694279792231,212.385390520853,1.01521192497575,0.662588060808306,2697
"370","contig22440",33,"Prochlorococcus marinus MIT9303","Reverse",2661,0,-0.0720777260908124,-0.999905393133607,196.0306744215,0.604323536915259,0.553927095077039,2661
"371","contig22589",51,"Mycoplasma arthritidis 158L3-1","Forward",2749,0,-0.0880867054646274,-0.999948774710592,250.182974802853,0.490396035487431,0.321207711895235,2749
"372","contig22597",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2219,0,-0.0734476055557976,-0.999776108966686,164.563946790609,0.690187192256883,0.590806669671023,2219
"373","contig22632",21,"Bacillus halodurans C-125","Forward",2574,0,-0.0703695449539184,-0.999954493143468,197.292446807989,0.345604613242568,0.436285936285936,2574
"374","contig22646",41,"Fake Bacteria","Forward",2258,0,-0.0759764854043089,-0.999973770100701,178.499156761671,0.28473831415124,0.659433126660762,2258
"375","contig22704",11,"Streptococcus gallolyticus UCN34","Reverse",2728,0,-0.0757659709875888,-0.999869758078036,212.274606282185,0.667291426994012,0.373900293255132,2728
"376","contig22756",31,"Pelotomaculum thermopropionicum SI","Reverse",2732,0,-0.0708753778382088,-0.999975859591765,199.373990284584,0.269106381871046,0.546120058565154,2732
"377","contig22775",32,"Granulibacter bethesdensis CGDNIH1","Forward",2721,0,-0.0693789130894871,-0.999935321805831,195.520485455062,0.491802866902554,0.563763322307975,2721
"378","contig22776",21,"Bacillus halodurans C-125","Forward",2730,0,-0.0697018117847884,-0.999903929944962,196.520039816427,0.527566269976962,0.439194139194139,2730
"379","contig22792",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2733,0,-0.0745179228628587,-0.999854798220559,209.592571548796,0.694244967691781,0.597877789974387,2733
"380","contig22858",31,"Pelotomaculum thermopropionicum SI","Reverse",2084,0,-0.0707729339970394,-0.999984891978747,155.175634894377,0.162145101567763,0.526391554702495,2084
"381","contig22861",61,"Thiobacillus denitrificans ATCC 25259","Forward",2027,0,-0.0892316693319185,-0.999805065823251,186.008853118987,0.714298013654841,0.668475579674396,2027
"382","contig22865",22,"Desulfitobacterium hafniense Y51","Reverse",2800,0,-0.0690878587962894,-0.999985866689893,199.127057283465,0.205698585604196,0.462857142857143,2800
"383","contig22886",41,"Fake Bacteria","Reverse",2220,0,-0.0761413517825823,-0.999985607932195,176.411126626184,0.181378095286293,0.665765765765766,2220
"384","contig22936",11,"Streptococcus gallolyticus UCN34","Forward",2364,0,-0.0767990364260329,-0.999893596608497,185.14411250933,0.529721480409565,0.383671742808799,2364
"385","contig23064",33,"Prochlorococcus marinus MIT9303","Reverse",2505,0,-0.0716237850916186,-0.999764946799405,189.701545252217,0.778161431574577,0.572055888223553,2505
"386","contig23084",33,"Prochlorococcus marinus MIT9303","Reverse",2025,0,-0.0713703044278054,-0.999918664878425,148.624436756047,0.368683078526773,0.532345679012346,2025
"387","contig23089",41,"Fake Bacteria","Forward",2981,0,-0.0752594496716803,-0.999922994437286,229.475240334297,0.637761186084069,0.654813820865481,2981
"388","contig23110",31,"Pelotomaculum thermopropionicum SI","Reverse",2418,0,-0.071617993924812,-0.999993989303401,181.540831400786,0.137586553675473,0.562448304383788,2418
"389","contig23195",31,"Pelotomaculum thermopropionicum SI","Forward",2913,0,-0.0700066611508093,-0.999967500749861,210.631860207868,0.328854731492914,0.559903879162376,2913
"390","contig23218",41,"Fake Bacteria","Reverse",2680,0,-0.0774179325039687,-0.999967570708807,213.062790781412,0.334195538553956,0.667537313432836,2680
"391","contig23274",61,"Thiobacillus denitrificans ATCC 25259","Forward",2976,0,-0.0873269253995149,-0.999945920347603,263.110934701472,0.619303300178635,0.664986559139785,2976
"392","contig23294",31,"Pelotomaculum thermopropionicum SI","Reverse",2484,0,-0.0692086635952154,-0.999963398656013,181.568269240161,0.294174528123688,0.542673107890499,2484
"393","contig23303",51,"Mycoplasma arthritidis 158L3-1","Forward",2618,0,-0.09130405989558,-0.999977157121218,243.192613801274,0.323164159583958,0.308632543926662,2618
"394","contig23324",21,"Bacillus halodurans C-125","Forward",2338,0,-0.0681195327664823,-0.999890924161999,169.070668104429,0.539076599159928,0.443541488451668,2338
"395","contig23368",33,"Prochlorococcus marinus MIT9303","Forward",2246,0,-0.0700302477187459,-0.999988249082747,163.396769263397,0.174711153557385,0.561887800534283,2246
"396","contig23432",21,"Bacillus halodurans C-125","Forward",2202,0,-0.0696305752620839,-0.999956366783567,157.797062840954,0.286492568487154,0.45322434150772,2202
"397","contig23451",22,"Desulfitobacterium hafniense Y51","Reverse",2408,0,-0.0678461412882506,-0.999868473141832,170.647243053361,0.607246535101288,0.448504983388704,2408
"398","contig2349",11,"Streptococcus gallolyticus UCN34","Reverse",2563,0,-0.0775237410822525,-0.999804428607174,214.456327945859,0.786105920866583,0.360905189231369,2563
"399","contig23494",33,"Prochlorococcus marinus MIT9303","Forward",2603,0,-0.0700112621531564,-0.999987423603157,189.115804457716,0.182812165749891,0.537840952746831,2603
"400","contig23571",32,"Granulibacter bethesdensis CGDNIH1","Forward",2366,0,-0.0727134385162312,-0.999988328153558,178.377900534869,0.190453506424876,0.581994928148774,2366
"401","contig23648",21,"Bacillus halodurans C-125","Reverse",2136,0,-0.069473873040768,-0.999838058040152,154.309006980115,0.611984249470526,0.440543071161049,2136
"402","contig23680",61,"Thiobacillus denitrificans ATCC 25259","Forward",2941,0,-0.0842082297402228,-0.999927457753905,253.25612253564,0.683306648159112,0.651819109146549,2941
"403","contig23681",21,"Bacillus halodurans C-125","Reverse",2107,0,-0.0691838271821828,-0.999983547703251,151.518021930648,0.167220170176599,0.445182724252492,2107
"404","contig23708",61,"Thiobacillus denitrificans ATCC 25259","Forward",2206,0,-0.0867328070163837,-0.999899234338912,196.930021651493,0.622391070719813,0.659111514052584,2206
"405","contig23715",41,"Fake Bacteria","Forward",2952,0,-0.0759496881220024,-0.99997875977024,230.350617431613,0.292277187553922,0.659552845528455,2952
"406","contig23723",32,"Granulibacter bethesdensis CGDNIH1","Forward",2325,0,-0.0699942276282782,-0.999955164422924,168.230019979241,0.308216740971896,0.556559139784946,2325
"407","contig2376",21,"Bacillus halodurans C-125","Reverse",2154,0,-0.0701879338288513,-0.999833915782336,158.344562611838,0.551133897370555,0.450789229340761,2154
"408","contig23851",22,"Desulfitobacterium hafniense Y51","Reverse",2572,0,-0.067969210810223,-0.999979358109515,181.43136579886,0.224664169767528,0.455287713841369,2572
"409","contig23885",21,"Bacillus halodurans C-125","Forward",2602,0,-0.0689385530759443,-0.999857748275408,187.431178122402,0.605220249737053,0.426979246733282,2602
"410","contig23891",21,"Bacillus halodurans C-125","Reverse",2684,0,-0.0679116575009653,-0.999977981079815,193.437511426455,0.241916514057819,0.43628912071535,2684
"411","contig23931",41,"Fake Bacteria","Forward",2566,0,-0.0766934309125196,-0.999967632755104,202.97520431988,0.362797985524252,0.66601714731099,2566
"412","contig23935",11,"Streptococcus gallolyticus UCN34","Reverse",2842,0,-0.0753828640598456,-0.999885103511196,219.43161753499,0.649612505979041,0.383180858550317,2842
"413","contig2396",21,"Bacillus halodurans C-125","Forward",2482,0,-0.0697861863003343,-0.999884144673988,181.206215642556,0.527396237364832,0.440370668815471,2482
"414","contig23969",61,"Thiobacillus denitrificans ATCC 25259","Forward",2465,0,-0.089580033733734,-0.999970052473062,225.972974923912,0.341793209554133,0.675862068965517,2465
"415","contig23995",32,"Granulibacter bethesdensis CGDNIH1","Forward",2751,0,-0.0735709156878277,-0.999656350618893,214.993901029076,1.21563513572506,0.597237368229735,2751
"416","contig24029",51,"Mycoplasma arthritidis 158L3-1","Reverse",2169,0,-0.0900827877576611,-0.999777159711354,200.160398145944,0.825497940957077,0.304748732134624,2169
"417","contig24097",22,"Desulfitobacterium hafniense Y51","Forward",2895,0,-0.0682060013686483,-0.999957122254084,210.211286132928,0.365717826757031,0.440414507772021,2895
"418","contig24149",22,"Desulfitobacterium hafniense Y51","Reverse",2018,0,-0.0687038924338476,-0.999964313591655,145.37111662825,0.268414751870601,0.471258671952428,2018
"419","contig24200",33,"Prochlorococcus marinus MIT9303","Reverse",2934,0,-0.0703428167213743,-0.999899999905683,212.919921780659,0.583777176496936,0.542603953646898,2934
"420","contig24220",22,"Desulfitobacterium hafniense Y51","Forward",2624,0,-0.0676678792199567,-0.999968829389064,185.200243489662,0.280389946729034,0.485899390243902,2624
"421","contig24228",32,"Granulibacter bethesdensis CGDNIH1","Forward",2025,0,-0.0714416503016208,-0.999960861851084,150.948464387595,0.255996760380595,0.563456790123457,2025
"422","contig24297",51,"Mycoplasma arthritidis 158L3-1","Reverse",2738,0,-0.0858518243367536,-0.999947625508478,244.148497144698,0.481214803432777,0.318845872899927,2738
"423","contig24429",21,"Bacillus halodurans C-125","Forward",2561,0,-0.068674727197701,-0.999979313100303,184.046464045452,0.259111089474455,0.440452948067161,2561
"424","contig24430",33,"Prochlorococcus marinus MIT9303","Reverse",2433,0,-0.0688562906979431,-0.999935836303068,173.752916739164,0.434894852241845,0.540073982737361,2433
"425","contig24470",22,"Desulfitobacterium hafniense Y51","Reverse",2220,0,-0.0705306051684298,-0.999940188324837,162.683923572957,0.342521662851957,0.448648648648649,2220
"426","contig24554",51,"Mycoplasma arthritidis 158L3-1","Reverse",2509,0,-0.0895176477114166,-0.99991437513581,227.049129149819,0.588105465579954,0.308888003188521,2509
"427","contig24625",41,"Fake Bacteria","Reverse",2882,0,-0.0750202572659811,-0.999767052292016,223.457897896861,0.933564208456519,0.66030534351145,2882
"428","contig24658",41,"Fake Bacteria","Reverse",2818,0,-0.0754819406651813,-0.999901481410571,220.188297457465,0.59724606804925,0.659687721788502,2818
"429","contig24672",31,"Pelotomaculum thermopropionicum SI","Forward",2808,0,-0.0697955247939332,-0.999927714143964,202.046659933092,0.471360382743719,0.524928774928775,2808
"430","contig24743",33,"Prochlorococcus marinus MIT9303","Forward",2845,0,-0.0709296324192764,-0.99998210682251,208.59578109971,0.241437417828122,0.526537785588752,2845
"431","contig2486",22,"Desulfitobacterium hafniense Y51","Reverse",2059,0,-0.0683750284124028,-0.999982653565232,146.826699265129,0.165928312893877,0.464303059737737,2059
"432","contig24882",32,"Granulibacter bethesdensis CGDNIH1","Forward",2857,0,-0.0725847907116646,-0.99988247925769,215.053850973478,0.635863481173875,0.6002800140007,2857
"433","contig2489",41,"Fake Bacteria","Forward",2619,0,-0.0767640972521148,-0.999979086434622,206.426379280053,0.2601508702485,0.662466590301642,2619
"434","contig24904",32,"Granulibacter bethesdensis CGDNIH1","Forward",2632,0,-0.0730017336364896,-0.999859270495272,200.983874258654,0.644801581107896,0.59612462006079,2632
"435","contig24916",41,"Fake Bacteria","Reverse",2898,0,-0.0757692166332798,-0.999916297688526,226.173664956346,0.568282553918426,0.659075224292616,2898
"436","contig24963",32,"Granulibacter bethesdensis CGDNIH1","Forward",2224,0,-0.0698315469385224,-0.999964651298298,162.756063831013,0.261165509913453,0.558902877697842,2224
"437","contig25004",22,"Desulfitobacterium hafniense Y51","Reverse",2295,0,-0.0675401158766709,-0.999986275369011,161.501061568048,0.162421813967172,0.45838779956427,2295
"438","contig25008",31,"Pelotomaculum thermopropionicum SI","Forward",2251,0,-0.0704805940449168,-0.999987835198234,164.788142220471,0.179226904504466,0.557974233673923,2251
"439","contig25016",32,"Granulibacter bethesdensis CGDNIH1","Forward",2286,0,-0.0712751056079295,-0.999941608081238,170.251557526671,0.403455047246097,0.567804024496938,2286
"440","contig25036",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2243,0,-0.07300819882317,-0.999870267692102,170.220411358665,0.604509920751295,0.60008916629514,2243
"441","contig25087",41,"Fake Bacteria","Forward",2089,0,-0.0769118831966774,-0.999968156977077,165.358354715401,0.256567854031915,0.661560555289612,2089
"442","contig25105",33,"Prochlorococcus marinus MIT9303","Forward",2864,0,-0.0737197199174853,-0.999991309184678,216.93308820552,0.176045121409603,0.564594972067039,2864
"443","contig25154",41,"Fake Bacteria","Forward",2259,0,-0.0752408329087767,-0.999985776268914,174.078220290633,0.181392124168383,0.654714475431607,2259
"444","contig25221",61,"Thiobacillus denitrificans ATCC 25259","Forward",2614,0,-0.0903885623936177,-0.999052793791451,241.498361491195,2.05817933146643,0.678270849273145,2614
"445","contig25222",51,"Mycoplasma arthritidis 158L3-1","Forward",2726,0,-0.0921581654733368,-0.999775488435329,257.593460337154,1.21994225597842,0.297505502567865,2726
"446","contig25225",22,"Desulfitobacterium hafniense Y51","Reverse",2668,0,-0.0683037930577558,-0.999920824181231,190.384780807428,0.458704130217321,0.458770614692654,2668
"447","contig25288",11,"Streptococcus gallolyticus UCN34","Forward",2861,0,-0.0744177116154693,-0.999875840563022,221.925384706396,0.768541467463757,0.383432366305488,2861
"448","contig25290",32,"Granulibacter bethesdensis CGDNIH1","Forward",2731,0,-0.0699667895002729,-0.999965768333783,196.791360434227,0.362138261593424,0.562065177590626,2731
"449","contig2532",41,"Fake Bacteria","Reverse",2225,0,-0.0779828180674296,-0.999942418213634,178.790376728543,0.372421996851156,0.665168539325843,2225
"450","contig25329",41,"Fake Bacteria","Forward",2498,0,-0.0768430192978218,-0.99995511683882,198.489863555056,0.416759147043946,0.666533226581265,2498
"451","contig25330",11,"Streptococcus gallolyticus UCN34","Forward",2655,0,-0.0738378822408527,-0.999960252113254,205.345543955743,0.349589811547782,0.383050847457627,2655
"452","contig25333",41,"Fake Bacteria","Forward",2242,0,-0.0757724517686841,-0.999858253431525,173.809483392698,0.572166109537671,0.653434433541481,2242
"453","contig25340",22,"Desulfitobacterium hafniense Y51","Forward",2609,0,-0.0698159542184378,-0.999960346767587,186.675864502577,0.324558055642456,0.449214258336527,2609
"454","contig25423",33,"Prochlorococcus marinus MIT9303","Forward",2369,0,-0.0688243973866062,-0.999995526903511,171.546827205007,0.0975756262165862,0.53144786829886,2369
"455","contig25479",21,"Bacillus halodurans C-125","Forward",2928,0,-0.0687953124978533,-0.999938267447945,207.754924088911,0.447696777853261,0.438866120218579,2928
"456","contig25590",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2132,0,-0.0745468511646031,-0.999984639185183,163.067651330907,0.176198740741996,0.595215759849906,2132
"457","contig25607",61,"Thiobacillus denitrificans ATCC 25259","Forward",2760,0,-0.0852583544555333,-0.999778733871509,240.882220090839,0.990194638772139,0.655797101449275,2760
"458","contig25649",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2134,0,-0.0717415747638153,-0.999932599840064,160.381905250651,0.355507106405949,0.58950328022493,2134
"459","contig25650",41,"Fake Bacteria","Reverse",2362,0,-0.0773674913850499,-0.999871413588186,189.767991209178,0.586204506416544,0.668501270110076,2362
"460","contig25661",41,"Fake Bacteria","Reverse",2088,0,-0.0758148213347185,-0.999939144808582,164.10375485258,0.400214233674953,0.657088122605364,2088
"461","contig25700",11,"Streptococcus gallolyticus UCN34","Reverse",2822,0,-0.0755980626103786,-0.999997249809484,219.822429990437,0.100073014158763,0.381289865343728,2822
"462","contig25730",41,"Fake Bacteria","Forward",2504,0,-0.0743617623231506,-0.999776097672103,193.809533274817,0.78816820791483,0.651757188498403,2504
"463","contig25747",21,"Bacillus halodurans C-125","Forward",2407,0,-0.0695364366197554,-0.999926210710868,173.916658351133,0.406645172400675,0.449937681761529,2407
"464","contig25749",22,"Pelotomaculum thermopropionicum SI","Forward",2789,0,-0.0693826916007,-0.999626863527581,199.540241751202,1.0579271334492,0.437432771602725,2789
"465","contig25809",21,"Bacillus halodurans C-125","Forward",2155,0,-0.070397870056237,-0.999908069973392,156.852179673213,0.411443775979322,0.418561484918794,2155
"466","contig2582",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2939,0,-0.071980627715069,-0.99997666361357,219.919322552118,0.289156100063827,0.592718611772712,2939
"467","contig25853",22,"Desulfitobacterium hafniense Y51","Forward",2374,0,-0.0668177556879773,-0.999943668949944,170.434286316408,0.336741677569909,0.462089300758214,2374
"468","contig25877",33,"Prochlorococcus marinus MIT9303","Forward",2400,0,-0.06866739769396,-0.999963176339818,172.344173493399,0.282867007424647,0.545,2400
"469","contig25943",21,"Bacillus halodurans C-125","Forward",2965,0,-0.0692822797532317,-0.999970834484347,210.756554167097,0.313787925815454,0.455986509274873,2965
"470","contig25978",41,"Fake Bacteria","Forward",2669,0,-0.075190209856401,-0.999971699991017,207.397073736513,0.302078667241826,0.660547021356313,2669
"471","contig26016",51,"Mycoplasma arthritidis 158L3-1","Reverse",2873,0,-0.0881709466969694,-0.999889790979785,266.331494707147,0.752286096106967,0.305255830142708,2873
"472","contig26023",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2518,0,-0.0886634686816624,-0.99974828298294,223.502878010715,1.14807532787383,0.671961874503574,2518
"473","contig26029",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2646,0,-0.0733729529618649,-0.999958127268475,198.827451971203,0.407091470164135,0.561980347694633,2646
"474","contig26061",22,"Desulfitobacterium hafniense Y51","Reverse",2331,0,-0.0682262788989955,-0.999974471507848,168.046525386027,0.260269425240638,0.45002145002145,2331
"475","contig26089",41,"Fake Bacteria","Reverse",2613,0,-0.0762036010617228,-0.999928860469204,203.979045835294,0.475088199812772,0.656333716035209,2613
"476","contig261",31,"Pelotomaculum thermopropionicum SI","Forward",2828,0,-0.0735543077718246,-0.999792384976445,218.652630932615,0.847934861426649,0.573196605374823,2828
"477","contig26110",33,"Prochlorococcus marinus MIT9303","Reverse",2500,0,-0.0697854952115925,-0.999974603823345,180.993562933431,0.248681002069695,0.5264,2500
"478","contig26172",41,"Fake Bacteria","Reverse",2433,0,-0.0759023311598566,-0.999816749277267,195.463947685847,0.810238193518299,0.660090423345664,2433
"479","contig26173",33,"Prochlorococcus marinus MIT9303","Reverse",2789,0,-0.0738493577910598,-0.999960890205336,210.358602300466,0.364461305758258,0.589458587307279,2789
"480","contig26206",22,"Pelotomaculum thermopropionicum SI","Reverse",2072,0,-0.0698268224598443,-0.999703150449036,149.275122379316,0.705264377615197,0.43050193050193,2072
"481","contig26257",33,"Prochlorococcus marinus MIT9303","Forward",2325,0,-0.0720481454618181,-0.999981073742696,174.51517415704,0.206124375768998,0.543655913978495,2325
"482","contig26328",33,"Prochlorococcus marinus MIT9303","Reverse",2687,0,-0.0699344321395863,-0.999989316968596,194.446252051046,0.173708018623317,0.543356903609974,2687
"483","contig26382",41,"Fake Bacteria","Forward",2884,0,-0.0753189304509963,-0.999895982538813,227.564773936284,0.626643724592344,0.66123439667129,2884
"484","contig26390",41,"Fake Bacteria","Reverse",2113,0,-0.0741765394427384,-0.99999067402149,163.41060022059,0.155115451287475,0.655466161855182,2113
"485","contig26438",33,"Prochlorococcus marinus MIT9303","Forward",2305,0,-0.0716217082909142,-0.999901117746633,170.168937947774,0.464357055244813,0.535791757049892,2305
"486","contig26451",41,"Fake Bacteria","Forward",2945,0,-0.0746085439868222,-0.99994348064977,224.413629324092,0.467235557433728,0.651273344651952,2945
"487","contig26459",51,"Mycoplasma arthritidis 158L3-1","Reverse",2846,0,-0.085326578981154,-0.999609153117373,251.461657934023,1.55609932412655,0.326423049894589,2846
"488","contig26508",41,"Fake Bacteria","Forward",2303,0,-0.0767181304986909,-0.999942782439236,183.297501612225,0.433122121710858,0.665653495440729,2303
"489","contig26526",41,"Fake Bacteria","Forward",2614,0,-0.0749572458664594,-0.999981036266556,200.924670961756,0.241335099145978,0.656082631981637,2614
"490","contig26574",32,"Granulibacter bethesdensis CGDNIH1","Reverse",2068,0,-0.0729159788427942,-0.999962801864744,155.846390736856,0.298047620692784,0.581237911025145,2068
"491","contig26616",31,"Pelotomaculum thermopropionicum SI","Forward",2181,0,-0.0751638401540539,-0.999957236279627,168.583367506936,0.347225629034223,0.59009628610729,2181
"492","contig26632",31,"Pelotomaculum thermopropionicum SI","Reverse",2598,0,-0.073199011346936,-0.99993768111391,197.583125747188,0.424673710761606,0.562355658198614,2598
"493","contig26643",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2483,0,-0.0866395211602549,-0.999593917562245,216.088061355905,1.40528477304279,0.661699556987515,2483
"494","contig26687",11,"Streptococcus gallolyticus UCN34","Reverse",2606,0,-0.0762460201813377,-0.999965655428435,207.110048852365,0.377327614881617,0.372601688411358,2606
"495","contig26738",32,"Granulibacter bethesdensis CGDNIH1","Forward",2961,0,-0.0745359815384515,-0.999954680646164,226.972550617564,0.481292342398635,0.609591354272205,2961
"496","contig26755",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2053,0,-0.0844120637656403,-0.999821225780663,179.384673414432,0.751007358935886,0.652216268874817,2053
"497","contig26765",22,"Desulfitobacterium hafniense Y51","Forward",2621,0,-0.0696884896452887,-0.999952433097617,187.418718742121,0.408060842849394,0.447539107210988,2621
"498","contig26769",21,"Bacillus halodurans C-125","Forward",2109,0,-0.0708451412805782,-0.999964783042441,155.624033057986,0.250914007925014,0.423423423423423,2109
"499","contig26800",31,"Pelotomaculum thermopropionicum SI","Forward",2218,0,-0.0756164822957106,-0.999723261111193,176.465241157798,0.90435704115703,0.589720468890893,2218
"500","contig26825",31,"Pelotomaculum thermopropionicum SI","Reverse",2502,0,-0.0704376328844871,-0.999987274387697,183.295063863552,0.177830148014516,0.547561950439648,2502
"501","contig26905",22,"Desulfitobacterium hafniense Y51","Forward",2682,0,-0.0703590885091917,-0.999960223141507,196.001479150914,0.336647463495455,0.443698732289336,2682
"502","contig26915",51,"Mycoplasma arthritidis 158L3-1","Forward",2118,0,-0.0874803629139686,-0.999958007041124,191.146233881291,0.389114215037618,0.325779036827195,2118
"503","contig26934",41,"Fake Bacteria","Forward",2425,0,-0.0752945189172209,-0.999984572710074,188.266953808072,0.202847659663127,0.656907216494845,2425
"504","contig27010",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2781,0,-0.0924266042283032,-0.999857166326954,260.939175327774,0.995172285181151,0.682488313556275,2781
"505","contig27081",21,"Bacillus halodurans C-125","Reverse",2067,0,-0.0675019472582923,-0.999953118068947,145.473508703546,0.270193476831221,0.459603289791969,2067
"506","contig27106",61,"Thiobacillus denitrificans ATCC 25259","Reverse",2571,0,-0.0907648918963153,-0.999982666730535,241.566618990522,0.314696242753606,0.682613768961494,2571
"507","contig27134",22,"Desulfitobacterium hafniense Y51","Forward",2831,0,-0.0682350881443579,-0.999982221474637,200.764064809071,0.263841131436211,0.459554927587425,2831
"508","contig27176",11,"Streptococcus gallolyticus UCN34","Forward",2112,0,-0.0770813103129324,-0.999948266661469,170.755419226704,0.331222285493959,0.369318181818182,2112
"509","contig27212",11,"Streptococcus gallolyticus UCN34","Reverse",2509,0,-0.0769228512767661,-0.999735859630148,199.611356136379,0.887723115788286,0.378238341968912,2509
"510","contig27247",51,"Mycoplasma arthritidis 158L3-1","Reverse",2321,0,-0.0890673655643156,-0.999968955402828,210.088068039476,0.373082061539251,0.307626023265834,2321
"511","contig27266",22,"Desulfitobacterium hafniense Y51","Reverse",2678,0,-0.0692084438346175,-0.999886366193461,193.651100049174,0.558907903115692,0.474607916355489,2678
"512","contig27300",32,"Granulibacter bethesdensis CGDNIH1","Forward",2933,0,-0.0725823430093059,-0.999935976221871,220.268148274929,0.48184939806213,0.59563586771224,2933
